smiles,logD
O=C(N=c1cc(-c2cc[nH]c(=Nc3ccccc3)c2)cc[nH]1)C1CCOCC1,3.7
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,-0.3
O=c1c2ccccc2nc2ccccn12,2.1
O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,3.6
O=C1CCOc2nc(C#CC3CCCCC3)ccc21,3.3
Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,3.48
C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,3.49
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.2
CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)C1Cc2ccc(O)cc2CN1,2.39
N=c1cc(-c2ccccc2)[nH]cn1,1.91
Nc1ccc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2c1,2.64
C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3c[nH]c(=NCCCCN(CC)CC)nc32)c1,2.04
Oc1c(I)cc(I)c2cccnc12,2.19
CSc1ccc(OCc2ccccc2)c(/C=C/c2ccc(C(=O)O)cn2)c1,2.45
O=C(O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,2.75
ON=C(O)Cc1ccc(OCc2ccccc2)cc1,1.92
CC(C)[C@@H](CN1CCCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,2.87
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,0.7
CN(C)CC(O)COc1ccc(N=c2cc(Nc3ccc(F)cc3F)[nH]cn2)cc1,1.48
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC=O)c1=O)C(=O)C(F)(F)F,1.84
Cc1ncc(C(N)=O)nc1-c1ccc(C2CCC(C(=O)O)CC2)cc1,0.22
Cc1cccc(C)c1NC(=O)C(C)N,-0.15
CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1,3.3
Cc1ncc(-c2[nH]c(=Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,3.14
N=C(N)Nc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,0.7
CCCSc1ncccc1C(=O)N(C)[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,2.49
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,-0.93
N=c1[nH][nH]cc1S(=O)(=O)c1ccccc1,1.1
COc1ccccc1OCC(O)CO,0.24
CNS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,2.03
CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,1.79
CCCc1c(OCCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,3.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,3.53
COc1cc2c(=Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)[nH]cnc2cc1OCCCN1CCC[C@@H]1CO,1.96
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,2.66
CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1,3.64
CC1(C(=O)NC2CCCCC2)CCC(=O)N1Cc1cccs1,2.15
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,2.4
CCCc1nc2c(=N)[nH]c3ccccc3c2s1,4.09
Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,2.17
O=C(NC(Cc1ccc(OCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,-0.48
COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN1CCCC1C(N)=O,3.58
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.49
COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,2.1
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,2.9
CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)N=c2[nH]ccs2)c1,3.61
CCCC(=O)C1(c2ccccc2)CCN(C(=O)C(Cc2ccc(OC)cc2)NC(=O)C(N)Cc2cncn2C)CC1,2.51
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,2.01
NS(=O)(=O)c1ccc(N=c2nc(-c3ccccc3)cc[nH]2)cc1,2.86
O=[N+]([O-])c1ccc2[nH]c(-c3ccccn3)nc2c1,2.8
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,2.61
CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1.4
Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.54
C#CCN(c1cc[nH]c(=Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,3.2
CC(C)C(=O)N=c1[nH]c(-c2ccccn2)cc2ccccc12,2.7
CN(C)CCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,1.9
N#Cc1nc(=NC2CC3CCC2C3)c(N)c(N2CCOCC2)[nH]1,3.53
N#Cc1c[nH]n2c(=N)cc(-c3ccccc3)nc12,2.48
Fc1cc2[nH]cnc2cc1Cl,2.35
COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,2.92
COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,1.52
CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,1.73
CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,-0.4
c1cn(-c2ccc(Oc3cc(Oc4ccc5c(c4)OCO5)ncn3)cc2)cn1,3.17
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,2.38
c1ccc2ncncc2c1,1.0
O=C(OCC(O)CO)c1ccccc1N=c1cc[nH]c2cc(Cl)ccc12,3.5
CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,2.22
Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,3.0
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,2.2
COc1cc(C=C2SC(=O)NC2=O)cc(OC)c1O,0.74
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.97
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,3.76
COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,1.16
COc1cc2[nH]cnc(=Nc3ccncc3)c2cc1OC,2.22
COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,3.1
N=c1[nH][nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,2.6
Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C,2.9
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CC1CCNCC1)C(=O)c1ccc(C)cc1,1.33
O=C(c1ccc(F)cc1)C(O)c1ccc(F)cc1,2.49
N#Cc1nc(N2CCCC2)c(N)c(N2CCOCC2)n1,2.25
CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,0.79
CC(C)(C)C(=O)NC1CCCCNC1=O,0.58
Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,3.14
COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.77
COc1cc(N=c2nc(Oc3cnc4ccccc4c3)cc[nH]2)cc(OC)c1OC,3.41
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NC(CO)CO,2.61
COc1cc2c(=Nc3ccc(Cl)cc3F)[nH]cnc2cc1OCC1CCNCC1,1.1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.34
COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,0.8
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,3.4
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3cccc(C(F)(F)F)c3)c2s1,2.62
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,1.12
Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,-0.01
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1,3.17
N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,2.12
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,2.35
COc1ncc[nH]c1=NS(=O)(=O)c1ccc(N)cc1,-0.65
CN=C1N=c2ncccc2=C(c2ncco2)NC1c1cccs1,1.14
Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,3.63
CC(C#Cc1ccccc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,1.4
ON=C(O)Cc1ccc(Oc2ccccc2)cc1,2.03
Cc1cc(CN=c2nc(N=c3cc(C)[nH][nH]3)cc[nH]2)on1,1.86
CC(=O)N=c1[nH]c(CCc2ccc(N=C(N)N)cc2)cs1,-0.82
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,0.66
c1ccc(N=c2cc[nH]c3ccccc23)cc1,2.78
COc1ccc2c(C)[nH]c(=NC(=N)N)nc2c1,-0.51
COc1nc(Cl)c[nH]c1=NS(=O)(=O)c1cccc2c(N(C)C)cccc12,1.74
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,2.05
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,1.59
COc1ccc(-c2nc3[nH]cc(Br)c(=NCC4CCNCC4)c3[nH]2)cc1,1.36
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,2.09
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,3.11
FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,3.29
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.62
COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3c(F)cccn23)c(Cl)c[nH]1,3.5
c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,3.27
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,3.77
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,2.69
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,4.05
O=c1cc[nH]c2ccccc12,0.8
COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.62
N=c1nc(-n2ccc3ccccc32)cc[nH]1,2.71
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,1.68
Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,1.96
Cc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)[nH][nH]1,2.61
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(O)cc(C(F)(F)F)c1,0.8
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)[C@H](O)C3)c(Cc3ccnc4ccccc34)sc21,1.18
CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,3.3
CC(c1ccsc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.9
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,3.07
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.42
Cc1ccc(N=c2nc(N(C)c3ccc4c(C)n(C)nc4c3)cc[nH]2)cc1S(N)(=O)=O,3.3
CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1,4.14
NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.6
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccccc2C(=O)O)c1=O)C(=O)C(F)(F)F,1.14
Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,1.19
O=C(N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccccc1,1.02
CCN1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.68
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.05
Clc1ccc(-c2cn3ccccc3n2)cc1,4.0
CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,4.2
Clc1ccc2c(c1N=c1cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)[nH]1)OCO2,3.25
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,2.76
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.99
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,2.38
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,3.98
CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,2.81
O=c1cc(-c2ccccc2)[nH]c2cccc(O)c12,3.37
O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2ccccc2)o1,2.9
OCC[C@]1(c2cc3ccccc3o2)CCCNC1,0.12
O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,3.54
Cc1n[nH]c(=N)s1,-0.4
COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,2.3
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,0.03
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,1.9
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,3.18
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,1.8
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.5
Cc1cc(CN=c2nc(N=c3cc(C)[nH][nH]3)c(Br)c[nH]2)on1,2.92
N#C[C@@]1(NC(=O)C(N)Cc2cccs2)C[C@@H]1c1ccccc1,1.3
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OC(C)C(=O)O)c(C)c1,-0.4
CC(O)(C(=O)c1ccccc1)c1ccccc1,2.92
O=c1cc(-c2ccccc2)[nH]c2ccccc12,2.54
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,2.4
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.48
O=c1[nH]c2ccccc2c(O)c1-c1ccccc1,0.73
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(=N)N3)c2)c1,3.3
NNCCc1ccccc1,-0.01
c1ccc(Nc2ccccc2)cc1,3.2
Cc1cc(C)c2c(N)c(C(=O)NCc3ccccc3)sc2n1,3.41
CC(C)CC(c1ccccn1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,1.83
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,0.12
N#CCNC(=O)C1CCCCC1C(=O)N1CCN(c2ccccc2)CC1,1.75
C[C@@](CCc1ccc(-c2ccc(Cl)cc2)cc1)(C(O)=NO)S(C)(=O)=O,2.4
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2.5
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.82
Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,3.0
N=c1[nH]cnc2c1c(C(N)=O)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-0.87
NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,2.97
COc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1,2.52
CC(C)N1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1,2.75
COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,-0.73
COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,1.6
C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,0.54
CCOC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1,2.79
COc1ccc(C)c(N(C)c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,3.18
N#Cc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,2.86
COc1ccc(-c2cc[nH]c(=N)n2)cc1,2.08
CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)NC)c3)cnc2[nH]1,2.21
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,2.98
Cc1ncc(-c2cc[nH]c(=Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,2.88
CS(=O)(=O)c1ccc(-c2c[nH]c(=N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,2.4
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,2.8
NC(Cc1ccccc1)c1ccccc1,1.32
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,1.59
COc1cc2[nH]cc(C(N)=O)c(=Nc3cccc(Cl)c3)c2cc1OC,3.5
CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,0.7
CN1CC=C(c2cccc(O)c2)CC1,0.53
CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1cccnc1,2.2
COc1ccc(CCN2CN=C(SCc3ccc(Cl)cc3)NC2)cc1OC,2.41
CN1CCOc2cc(COc3ccccc3)cnc21,3.3
N#Cc1nc(=NC2CCCC2)c(N)c(N2CCOCC2)[nH]1,2.59
CN(C)CCCN1c2ccccc2CCc2ccccc21,2.49
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,2.09
O=c1cc(-c2ccco2)[nH]c2ccccc12,2.21
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,1.0
O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1,0.85
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,3.4
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CCCNC1,1.76
CCNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,3.4
Cc1cccc(-c2nc3cc(Cl)ccc3[nH]2)n1,4.1
Cc1cn([C@H]2CCCN(C(CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.12
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,3.93
NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,2.3
CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,1.1
Nc1ccc2c[nH]nc2c1,0.52
Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C,1.74
NC12CC3CC(CC(C3)C1)C2,-0.98
N#Cc1c(C(=O)O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1.26
CN=c1c(C(N)=O)c[nH]c2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,2.14
CCOc1ccc2ccc(=O)oc2c1,2.2
CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,3.57
Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,0.3
COCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4cccnn34)cc[nH]2)cc1,2.8
CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,3.55
C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,3.1
Cc1cc(=Nc2cc[nH]c(=NCc3cc(C4CC4)no3)n2)[nH][nH]1,2.5
CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,1.93
Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,-0.37
Cc1cc2[nH]c(=NC(=N)N)nc(C)c2cc1C,0.7
Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.43
COc1ccc(-c2c(F)ccc3c(=N)c(C(=O)NC4CC4)n[nH]c23)c(OC)n1,3.37
O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12,3.3
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,4.09
CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,2.91
COc1ccc(NC(=O)c2n[nH]c(=Nc3ccccc3F)o2)cn1,3.2
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1.33
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(=N)N3)ccc2O)c1,3.6
COc1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1OC,3.1
CCCCN1Cc2c([nH]c3cc(-c4ccco4)nn3c2=O)C1=O,0.8
CN=c1cccc(CCOc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)[nH]1,-0.15
N#CCNC(=O)C1CCCCC1C(=O)N1CC=CCC1,0.9
c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1,3.5
NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,1.7
N=c1[nH]cnc(=Nc2ccccc2)[nH]1,1.4
N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,2.56
Fc1ccc(-c2cn3ccccc3n2)cc1,3.1
N=c1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c[nH]1,2.7
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(=N)N1,3.4
CC(NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,1.47
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Oc3cccc4ccccc34)sc21,2.87
C[C@H]1CN(C(=O)c2ccc(C#N)cc2)[C@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F,1.5
CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,4.2
O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3n[nH]c(=Nc4ccccc4F)o3)cc2)CC1,2.48
O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1,2.0
COc1nc(Br)c[nH]c1=NS(=O)(=O)c1ccc(Cl)s1,0.99
CCCNC(=O)c1n[nH]c2c(-c3ncccn3)cccc2c1=N,1.86
NC(=O)C1CCCCC1,0.9
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.99
Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCCCC2)cc1,1.97
NS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,2.7
CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.91
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,-0.52
Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,3.89
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,-0.71
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,3.4
Cc1ncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,1.0
CN1CCC[C@H]1c1ccccn1,0.44
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,1.9
COc1ccccc1N1CCN(Cc2c(Br)c(=O)n(-c3ccccc3)n2C)CC1,2.5
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,3.57
Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,1.44
OCC[C@@]1(c2cc3ccccc3o2)CCCNC1,0.06
NC(=O)c1cccc(S[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,2.22
CCCSc1[nH]c(=NC)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,3.27
